subject,path,label
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff011.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff011_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff012.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff012_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff013.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff013_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff014.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff014_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff015.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff015_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff016.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff016_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff017.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff017_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff018.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff018_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff019.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff019_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff038.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff038_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff039.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff039_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff040.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff040_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff041.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff041_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff042.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff042_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff043.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff043_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff044.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff044_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff045.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff045_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff046.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff046_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff047.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff047_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff048.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff048_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff049.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff049_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff050.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff050_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff051.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff051_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff052.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff052_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff053.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff053_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff054.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff054_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff055.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff055_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff056.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff056_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff057.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff057_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff058.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff058_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff059.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff059_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff060.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff060_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff061.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff061_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff062.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff062_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff063.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff063_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff064.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff064_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff065.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff065_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff066.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff066_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff067.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff067_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff020.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff020_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff037.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff037_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff129.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff129_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff130.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff130_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff131.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff131_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff132.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff132_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff133.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff133_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff134.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff134_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff135.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff135_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff136.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff136_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff137.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff137_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff138.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff138_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff139.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff139_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff140.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff140_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff171.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff171_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff172.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff172_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff195.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff195_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1aaaff\ll042t1aaaff196.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1aaaff\ll042t1aaaff196_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1afaff\ll042t1afaff016.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1afaff\ll042t1afaff016_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1afaff\ll042t1afaff017.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1afaff\ll042t1afaff017_facs.txt
042-ll042,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Preprocessed\042-ll042\ll042t1afaff\ll042t1afaff018.png,D:\Library\Documents\UM Lecture Notes & Tutorial\FYP\Dataset\UNBC-McMaster Shoulder Pain Data\Frame_Labels\PSPI\042-ll042\ll042t1afaff\ll042t1afaff018_facs.txt
